unit_id,repository_id,file_path,blob_sha,category_1_1_0,expected_category
1386ba517a3e8444e20e7913fe154e61233927efb50ffe3a9b6843c4642353e5,open-edge-platform/anomalib,.github/workflows/renovate-config-validator.yml,47a78e78cf0b9496c6eb9151aa6a027fe1bffdaf,CI,CI
2194978dc60711468088bf2d92f584739d0afe6e987ceba2266b9e1e8d3491ac,pymc-labs/pymc-marketing,.github/workflows/iterate-plan.yml,7f1b2a5dbe99664ce90ac0f33e8f99f9f5aee50d,CI,CI
1c610f28457c88ee2174ef229f18e7076b630ec832f5e74c602ecf97000d4c46,ultralytics/ultralytics,.github/workflows/ci.yml,ff41395852484d3bda1688957261f1442fb1e7ea,CI,CI
17347c9e3ef2fa195df9836c2f16e9b6d9c10a8e173ad36c3fe22238e06e9dba,open-edge-platform/anomalib,.github/workflows/docs-sync.lock.yml,2ffe845aa95485fb791c78496fefd91bde7fcf90,CI,CI
337828de599160f5d6ef2e2473c2cdcc22e9ece97492142b1d708c56338c5ff8,pymc-labs/pymc-marketing,.github/workflows/label-blank-issue.yml,3f4a8ed7c6345d7fb1ef44fb888cdd4256ad31f6,CI,CI
2bf507c887db113c5b2a0c4f05dd3019efa635a9597988f46552cba5b5f0b205,ultralytics/ultralytics,.github/workflows/docker.yaml,4eef6d312396ea4025740274f2a20cfc855ff9d5,CI,CI
189e0a047665d687f5cb6f2a739e29932e315ea1fee3be3b2c7a2f755344e895,open-edge-platform/anomalib,.github/workflows/upload_coverage.yml,7770cb8b31d1c4f9b2c604ff934e04df8f99f3b9,CI,CI
3b11900491bfeb69f8e3b1465c78a0b7e8b4ae59ddc7fe62258a5def9fd49426,pymc-labs/pymc-marketing,.github/workflows/update-test-issues.yml,68783a41bd7fe3d5fd178dffb3d3c10145457a50,CI,CI
4455aedbb2149f8a74e617b59cb92162ae3a108047016af8ff5778c61b501106,ultralytics/ultralytics,.github/workflows/docs.yml,db6fe406638cac148fa235b09b217507385a12cb,CI,CI
1907f92898206dffdd87d317c5ea11e97e6a68739b77247f77a882994537b20c,open-edge-platform/anomalib,.github/workflows/_reusable-security-scan.yaml,b15f0af02b657f75708951f0a5945779791c5646,CI,CI
3c7847e7496dcd3acc0033e65ce9f414cbb2bf30a0b8dad7df6816faa9343768,pymc-labs/pymc-marketing,.github/workflows/pipy.yml,68d479d2244575b00f84ddd8dba8d58585eac402,CI,CI
4d5633d5215a5c629f90f3d584d48c04d274337747b9d3791968de0ed46794dd,ultralytics/ultralytics,.github/workflows/fuzz.yml,8f1cc4857ab387fc9cab3dee751a827ad03f3d35,CI,CI
206844195b6f84b9201226e3105cd05b20ac0540ae5986f592f05e3b8e4894ae,open-edge-platform/anomalib,.github/workflows/nightly.yml,4cc09c4a3b000f2e5a1baa234fde75f8ae8dbcff,CI,CI
4939a32ed0b4c8572582698293d06a20789fbc26c61b7b675706502358ad67e9,pymc-labs/pymc-marketing,.github/workflows/uml.yml,4efae6b6076474472524377c0d482bba52582c5a,CI,CI
011045f242696296398041f90cc02376c8e7022fbf18eca053b0450e12262de8,open-edge-platform/anomalib,tests/pre_merge/datasets/test_bounding_box_utils.py,0ba48b72e71af4b5046ca7e9884fb4919f762b4f,TEST,TEST
0012b1af5956ec5a7fa4a05558331a1d9c9298f006c44077719f94948f27a2e7,pymc-labs/pymc-marketing,tests/test_import.py,94873004ebbecce6a555c15eff5316faf1ee9877,TEST,TEST
115a59b0db59c6bfdd40f20e72d9088325ce971fbadffc957241247a57aec3ff,ultralytics/ultralytics,tests/assets/dummy_model.yaml,5154339a182e9cb47b2f01a9f47ee1aff98fb818,TEST,TEST
02428c0b7c9d2c3d6cf9cac97ae2dd255663bc2c5550d6be99c7bf9100cf9f86,open-edge-platform/anomalib,tests/unit/models/image/winclip/__init__.py,bdf8100c0fd1ddf137dd6f4f96d8c3ce6f23c4e8,TEST,TEST
02936b294af92dd916c8469f9e96a332072bbc99441224dcc32c2d4cde6dd9e3,pymc-labs/pymc-marketing,tests/mmm/test_counterfactual.py,6101445c94b698874a9a634132be1baf03f352e0,TEST,TEST
1f4d02c541b13125f21918969d7f3b0b7a8756f42f9701b6ed1b26e281ba2247,ultralytics/ultralytics,tests/__init__.py,3356f1cadbfa6c6f76069de706893e8af4769547,TEST,TEST
03af198f7e1c7a6740e4f5aea6262c0884c668e8cde9e356db8cf125648a9508,open-edge-platform/anomalib,tests/unit/models/components/sampling/__init__.py,41a2c561c0007cb438150371174905f97401acdc,TEST,TEST
03adb20490f0227ece43702c8efd6c388f8dda32c4867e2f8c794201b1f76416,pymc-labs/pymc-marketing,pymmmc/tests/clv/__init__.py,e69de29bb2d1d6434b8b29ae775ad8c2e48c5391,TEST,TEST
20cf80b8e8d7790a9ee097f4aef9c9a5a4132c5df7625f29d6b69756a3a28156,ultralytics/ultralytics,tests/functional/test_loaders.py,84b0d76e2fd845e0cba205e52736e3c92e26a8fc,TEST,TEST
04e988ab88061315c961ef8e4771111eb888fc1700b45c9506f7b353872efa6c,open-edge-platform/anomalib,tests/unit/data/datamodule/video/test_avenue.py,e263ca772abcfdae8ad4dd6252dce70cc6c20ebf,TEST,TEST
